mun,mun_name,gender,year,n_orp
13810,Tiquisio,Female,2015,24.276302826023663
13836,Turbaco,Female,2015,38.594299044366736
13838,Turbaná,Female,2015,0
13873,Villanueva,Female,2015,40.2758004520495
13894,Zambrano,Female,2015,25.09609800613921
15001,Tunja,Female,2015,94.78999736447132
15022,Almeida,Female,2015,0
15047,Aquitania,Female,2015,167.27811888151768
15051,Arcabuco,Female,2015,0
15087,Belén,Female,2015,0
15090,Berbeo,Female,2015,0
15092,Betéitiva,Female,2015,0
15097,Boavita,Female,2015,0
15104,Boyacá,Female,2015,142.88493512141133
15106,Briceño,Female,2015,0
15109,Buenavista,Female,2015,143.85428169099694
15114,Busbanzá,Female,2015,0
15131,Caldas,Female,2015,0
15135,Campohermoso,Female,2015,106.55634950482637
15162,Cerinza,Female,2015,0
15172,Chinavita,Female,2015,0
15176,Chiquinquirá,Female,2015,159.8843804391921
15180,Chiscas,Female,2015,0
15183,Chita,Female,2015,126.29035800571052
15185,Chitaraque,Female,2015,56.747450486818934
15187,Chivatá,Female,2015,89.82376350198977
15189,Ciénega,Female,2015,136.2502978377816
15204,Cómbita,Female,2015,33.8954566692254
15212,Coper,Female,2015,98.7868969059944
15215,Corrales,Female,2015,286.3571282470853
15218,Covarachía,Female,2015,231.88027139789511
15223,Cubará,Female,2015,48.5511785887524
15224,Cucaita,Female,2015,81.23413191796136
15226,Cuítiva,Female,2015,0
15232,Chíquiza,Female,2015,127.69713825456873
15236,Chivor,Female,2015,388.7841658812441
15238,Duitama,Female,2015,102.3120803369996
15244,El Cocuy,Female,2015,0
15248,El Espino,Female,2015,129.09094250169977
15272,Firavitoba,Female,2015,114.20332960602121
15276,Floresta,Female,2015,0
15293,Gachantivá,Female,2015,0
15296,Gámeza,Female,2015,132.94993753057423
15299,Garagoa,Female,2015,71.71176709852237
15317,Guacamayas,Female,2015,0
15322,Guateque,Female,2015,170.01200709800128
15325,Guayatá,Female,2015,0
15332,Güicán De La Sierra,Female,2015,0
15362,Iza,Female,2015,0
15367,Jenesano,Female,2015,0
15368,Jericó,Female,2015,170.16483583029537
15377,Labranzagrande,Female,2015,98.48303029801463
15380,La Capilla,Female,2015,0
15401,La Victoria,Female,2015,0
15403,La Uvita,Female,2015,124.23928688669479
